id,product_kr,product_en,hook_key,hook_kr,overlay_text_kr,scene_kr,persona_kr,style_kr,color_kr,aspect_ratio,size,ig_format,image_prompt,negative_prompt,status,image_path
yg_0741,서포트,Support,fomo_scarcity,FOMO·희소성,지금 안 보면 다음은 내년,키즈룸,반려견과 집사,한 손 스케일 비교,라벤더,9:16,1080x1920,릴스/스토리,"A premium oversized bean bag sofa (U자형 받침 쿠션, 빈백과 결합해 리클라이너로 변신), 라벤더 fabric color, a person with a small dog cuddling, bright kids room with toys, playful pastel palette, hand or person for scale, emphasizing size and softness, Korean home aesthetic, photorealistic, high-end interior photography, soft natural shadows, 8k, advertising quality, leave clean negative space at the top for a text overlay","logo, brand text, watermark, deformed limbs, extra fingers, low quality, blurry text, distorted face, cluttered, oversaturated, plastic look, duplicate furniture, broken perspective",pending,
yg_0742,미니 K,Mini K,before_after,비포·애프터,퇴근 전 vs 퇴근 후 내 모습,무드등 켜진 밤 침실,20대 1인 가구 여성,탑다운 플랫레이,올리브 그린,4:5,1080x1350,피드 세로,"A premium oversized bean bag sofa (원룸·15평 이하 전용 초소형 빈백), 올리브 그린 fabric color, a young woman in her 20s living alone, relaxed, dim bedroom at night with warm mood lighting, top-down flat lay composition, neatly arranged, Korean home aesthetic, photorealistic, high-end interior photography, soft natural shadows, 8k, advertising quality, leave clean negative space at the top for a text overlay","logo, brand text, watermark, deformed limbs, extra fingers, low quality, blurry text, distorted face, cluttered, oversaturated, plastic look, duplicate furniture, broken perspective",pending,
yg_0743,팟,Pod,before_after,비포·애프터,딱딱한 거실 → 3초 만에 라운지로,캠핑·차박 텐트 안,재택근무 직장인,라이프스타일 와이드,코발트 블루,9:16,1080x1920,릴스/스토리,"A premium oversized bean bag sofa (둥근 1인 의자형 빈백, 감싸는 듯한 곡선 실루엣), 코발트 블루 fabric color, a remote worker taking a break, inside a camping tent / car-camping setup, lantern light, wide lifestyle editorial shot, natural light, lived-in feel, Korean home aesthetic, photorealistic, high-end interior photography, soft natural shadows, 8k, advertising quality, leave clean negative space at the top for a text overlay","logo, brand text, watermark, deformed limbs, extra fingers, low quality, blurry text, distorted face, cluttered, oversaturated, plastic look, duplicate furniture, broken perspective",pending,
yg_0744,더블,Double,curiosity_gap,호기심 갭,"이 소파, 3초만 앉으면 못 일어나는 이유",미니멀 화이트 스튜디오,책 읽는 학생,오버헤드 부감,차콜 그레이,4:5,1080x1350,피드 세로,"A premium oversized bean bag sofa (맥스 2배 폭의 초대형 빈백, 커플·가족용 침대 겸용), 차콜 그레이 fabric color, a student reading a book, clean white photo studio, seamless backdrop, high overhead bird's-eye angle looking down, Korean home aesthetic, photorealistic, high-end interior photography, soft natural shadows, 8k, advertising quality, leave clean negative space at the top for a text overlay","logo, brand text, watermark, deformed limbs, extra fingers, low quality, blurry text, distorted face, cluttered, oversaturated, plastic look, duplicate furniture, broken perspective",pending,
yg_0745,미디,Midi,asmr_sensory,감각·ASMR,"이 촉감, 화면으로도 느껴지나요?",펜션·풀빌라 거실,책 읽는 학생,스플릿 비교 컷,테라코타,4:5,1080x1350,피드 세로,"A premium oversized bean bag sofa (맥스의 컴팩트 버전, 청소년·소형 공간용 중형 빈백), 테라코타 fabric color, a student reading a book, vacation pension living room, premium resort vibe, split-screen before/after comparison layout, Korean home aesthetic, photorealistic, high-end interior photography, soft natural shadows, 8k, advertising quality, leave clean negative space at the top for a text overlay","logo, brand text, watermark, deformed limbs, extra fingers, low quality, blurry text, distorted face, cluttered, oversaturated, plastic look, duplicate furniture, broken perspective",pending,
yg_0746,플로어,Floor,season_hook,시즌·타이밍,올여름 에어컨 앞 명당 자리,무드등 켜진 밤 침실,다정한 커플,오버헤드 부감,딥 네이비,4:5,1080x1350,피드 세로,"A premium oversized bean bag sofa (좌식 문화 맞춤 초저높이 빈백), 딥 네이비 fabric color, a cozy couple lounging together, dim bedroom at night with warm mood lighting, high overhead bird's-eye angle looking down, Korean home aesthetic, photorealistic, high-end interior photography, soft natural shadows, 8k, advertising quality, leave clean negative space at the top for a text overlay","logo, brand text, watermark, deformed limbs, extra fingers, low quality, blurry text, distorted face, cluttered, oversaturated, plastic look, duplicate furniture, broken perspective",pending,
yg_0747,허기보,Hugibo,social_proof,사회적 증거,한 번 산 사람은 색깔만 늘린다,겨울 러그 깔린 마루,낮잠 자는 사람,다크 무드 라이팅,올리브 그린,9:16,1080x1920,릴스/스토리,"A premium oversized bean bag sofa (끌어안는 바디필로우형 빈백, 수면·포옹감 강조), 올리브 그린 fabric color, a person napping, eyes closed, blissful, winter living room with rug, cozy ondol floor warmth, dark moody lighting with a single warm light source, Korean home aesthetic, photorealistic, high-end interior photography, soft natural shadows, 8k, advertising quality, leave clean negative space at the top for a text overlay","logo, brand text, watermark, deformed limbs, extra fingers, low quality, blurry text, distorted face, cluttered, oversaturated, plastic look, duplicate furniture, broken perspective",pending,
yg_0748,플로어,Floor,before_after,비포·애프터,혼자 살기 전 → 혼자 살고 난 후의 거실,한강 피크닉 잔디,시니어 부모님,탑다운 플랫레이,오트밀 화이트,9:16,1080x1920,릴스/스토리,"A premium oversized bean bag sofa (좌식 문화 맞춤 초저높이 빈백), 오트밀 화이트 fabric color, an elderly parent resting comfortably, Hangang river park lawn picnic, outdoor daytime, top-down flat lay composition, neatly arranged, Korean home aesthetic, photorealistic, high-end interior photography, soft natural shadows, 8k, advertising quality, leave clean negative space at the top for a text overlay","logo, brand text, watermark, deformed limbs, extra fingers, low quality, blurry text, distorted face, cluttered, oversaturated, plastic look, duplicate furniture, broken perspective",pending,
yg_0749,미니 K,Mini K,aspiration,동경·라이프스타일,햇살 + 요기보 = 완벽한 일요일,펜션·풀빌라 거실,친구들 홈파티,오버헤드 부감,더스티 핑크,9:16,1080x1920,릴스/스토리,"A premium oversized bean bag sofa (원룸·15평 이하 전용 초소형 빈백), 더스티 핑크 fabric color, a few friends hanging out, casual home party, vacation pension living room, premium resort vibe, high overhead bird's-eye angle looking down, Korean home aesthetic, photorealistic, high-end interior photography, soft natural shadows, 8k, advertising quality, leave clean negative space at the top for a text overlay","logo, brand text, watermark, deformed limbs, extra fingers, low quality, blurry text, distorted face, cluttered, oversaturated, plastic look, duplicate furniture, broken perspective",pending,
yg_0750,펫,Pet,problem_agitate,문제 자극,반려견이 소파를 다 뜯어놨다면,미니멀 화이트 스튜디오,재택근무 직장인,다크 무드 라이팅,더스티 핑크,9:16,1080x1920,릴스/스토리,"A premium oversized bean bag sofa (방수·항균·발톱 저항 커버의 반려동물용 빈백), 더스티 핑크 fabric color, a remote worker taking a break, clean white photo studio, seamless backdrop, dark moody lighting with a single warm light source, Korean home aesthetic, photorealistic, high-end interior photography, soft natural shadows, 8k, advertising quality, leave clean negative space at the top for a text overlay","logo, brand text, watermark, deformed limbs, extra fingers, low quality, blurry text, distorted face, cluttered, oversaturated, plastic look, duplicate furniture, broken perspective",pending,
yg_0751,드롭,Drop,before_after,비포·애프터,혼자 살기 전 → 혼자 살고 난 후의 거실,서재 책장 앞,20대 1인 가구 여성,초근접 텍스처 클로즈업,크림 베이지,9:16,1080x1920,릴스/스토리,"A premium oversized bean bag sofa (물방울 형태의 빈백 스툴, 발받침·보조 좌석용), 크림 베이지 fabric color, a young woman in her 20s living alone, relaxed, home library nook in front of bookshelves, extreme macro close-up of plush fabric texture, shallow depth of field, Korean home aesthetic, photorealistic, high-end interior photography, soft natural shadows, 8k, advertising quality, leave clean negative space at the top for a text overlay","logo, brand text, watermark, deformed limbs, extra fingers, low quality, blurry text, distorted face, cluttered, oversaturated, plastic look, duplicate furniture, broken perspective",pending,
yg_0752,라운저,Lounger,pattern_interrupt,패턴 인터럽트,이런 식으로 앉는 거 처음 봄,재택 홈오피스,20대 1인 가구 여성,한 손 스케일 비교,코발트 블루,4:5,1080x1350,피드 세로,"A premium oversized bean bag sofa (등받이가 높은 1인 라운지형 빈백, 독서·휴식용), 코발트 블루 fabric color, a young woman in her 20s living alone, relaxed, work-from-home office corner, laptop on a low table, hand or person for scale, emphasizing size and softness, Korean home aesthetic, photorealistic, high-end interior photography, soft natural shadows, 8k, advertising quality, leave clean negative space at the top for a text overlay","logo, brand text, watermark, deformed limbs, extra fingers, low quality, blurry text, distorted face, cluttered, oversaturated, plastic look, duplicate furniture, broken perspective",pending,
yg_0753,맥스,Max,transformation,변신·다용도,하나로 거실 전체를 바꾸는 법,미니멀 화이트 스튜디오,게이머 청년,로우앵글 임팩트,딥 네이비,9:16,1080x1920,릴스/스토리,"A premium oversized bean bag sofa (6피트 풀사이즈 빈백 소파, 1인이 완전히 누울 수 있는 길이), 딥 네이비 fabric color, a young gamer with a controller, clean white photo studio, seamless backdrop, dramatic low angle, product looks grand and inviting, Korean home aesthetic, photorealistic, high-end interior photography, soft natural shadows, 8k, advertising quality, leave clean negative space at the top for a text overlay","logo, brand text, watermark, deformed limbs, extra fingers, low quality, blurry text, distorted face, cluttered, oversaturated, plastic look, duplicate furniture, broken perspective",pending,
